x,y,z,o,a,t,typ
-27.6322021484375,35.823616027832031,-72.496284484863281,0.015931591391563416,-71.7276611328125,-152.70243835449219,1
-27.63679313659668,35.830337524414062,-72.48748779296875,0.015387474559247494,-71.731414794921875,-152.697998046875,1
-27.637182235717773,35.848552703857422,-72.505691528320312,0.014968904666602612,-71.712806701660156,-152.69734191894531,1
-27.637208938598633,36.128105163574219,-72.897697448730469,0.014941872097551823,-70.917434692382812,-152.69595336914063,1
-27.639200210571289,36.735206604003906,-73.661003112792969,0.01494105439633131,-69.652641296386719,-152.69560241699219,1
-27.641761779785156,37.586429595947266,-74.577972412109375,0.014941003173589706,-67.880401611328125,-152.6962890625,1
-27.636251449584961,38.937747955322266,-75.755416870117188,0.014941000379621983,-65.356979370117188,-152.69660949707031,1
-27.635465621948242,40.136577606201172,-76.477447509765625,0.014941000379621983,-63.336181640625,-152.69743347167969,1
-27.63734245300293,41.626323699951172,-77.366813659667969,0.014941000379621983,-61.054462432861328,-152.69821166992188,1
-27.636701583862305,42.692436218261719,-77.740509033203125,0.014941000379621983,-59.543842315673828,-152.69888305664063,1
-27.636833190917969,43.394023895263672,-78.027061462402344,0.014941000379621983,-58.492588043212891,-152.69970703125,1
-27.636669158935547,43.866436004638672,-78.18853759765625,0.014941000379621983,-57.943267822265625,-152.70063781738281,1
-27.63665771484375,44.018039703369141,-78.237777709960938,0.01579253189265728,-57.792915344238281,-152.70185852050781,1
-27.63665771484375,44.034149169921875,-78.242630004882812,0.015818282961845398,-57.773456573486328,-152.70195007324219,1
-27.63665771484375,44.035320281982422,-78.243034362792969,0.015819892287254333,-57.771083831787109,-152.70289611816406,1
-27.63665771484375,44.035396575927734,-78.2430648803711,0.015819992870092392,-57.770286560058594,-152.7030029296875,1
-27.63665771484375,44.035400390625,-78.2430648803711,0.015820000320672989,-57.770233154296875,-152.70301818847656,1
-27.63665771484375,44.035182952880859,-78.2430648803711,0.015820000320672989,-57.770233154296875,-152.70301818847656,1
-27.63665771484375,44.034980773925781,-78.2430648803711,0.015820000320672989,-57.770233154296875,-152.70301818847656,1
-27.63665771484375,44.022441864013672,-78.242362976074219,0.015820000320672989,-57.775341033935547,-152.703125,1
-27.63665771484375,43.8934326171875,-78.206298828125,0.015820000320672989,-58.003696441650391,-152.70339965820313,1
-27.63665771484375,43.408962249755859,-78.074409484863281,0.015820000320672989,-58.690341949462891,-152.70388793945313,1
-27.636934280395508,41.928665161132812,-77.501785278320312,0.015820000320672989,-60.619125366210938,-152.7041015625,1
-27.637226104736328,40.717971801757812,-76.908882141113281,0.015820000320672989,-62.423633575439453,-152.703857421875,1
-27.635629653930664,39.529689788818359,-76.180435180664062,0.015820000320672989,-64.336624145507812,-152.70281982421875,1
-27.635839462280273,38.4169921875,-75.335975646972656,0.015820000320672989,-66.295623779296875,-152.7021484375,1
-27.637432098388672,37.398784637451172,-74.39056396484375,0.015820000320672989,-68.260810852050781,-152.70115661621094,1
-27.637565612792969,36.705986022949219,-73.523231506347656,0.015820000320672989,-69.908065795898438,-152.70021057128906,1
-27.636516571044922,36.1152458190918,-72.847213745117188,0.0149959372356534,-71.114501953125,-152.70027160644531,1
-27.636648178100586,35.868934631347656,-72.54156494140625,0.014944433234632015,-71.66192626953125,-152.69953918457031,1
-27.63665771484375,35.831233978271484,-72.488975524902344,0.014941107481718063,-71.7281723022461,-152.69903564453125,1
-27.63665771484375,35.8297119140625,-72.4871597290039,0.014941013418138027,-71.73126220703125,-152.69883728027344,1
-27.611217498779297,35.781131744384766,-72.55084228515625,0.014941000379621983,-71.726547241210938,-152.70626831054688,1
-27.337831497192383,35.335552215576172,-73.19415283203125,0.015710124745965004,-71.585258483886719,-152.98921203613281,1
-26.75665283203125,34.401271820068359,-74.5221939086914,0.01658225804567337,-71.122055053710938,-153.58088684082031,1
-25.561891555786133,32.585014343261719,-77.068962097167969,0.018316008150577545,-70.465621948242188,-154.77914428710938,1
-24.308349609375,30.80830192565918,-79.501937866210938,0.019711749628186226,-69.816055297851562,-156.02836608886719,1
-22.64007568359375,28.63520622253418,-82.400100708007812,0.020199272781610489,-69.0106201171875,-157.69590759277344,1
-20.970705032348633,26.649318695068359,-84.979217529296875,0.020214509218931198,-68.471603393554688,-159.36933898925781,1
-19.19036865234375,24.713088989257812,-87.419448852539062,0.020214984193444252,-67.960052490234375,-161.14894104003906,1
-16.85906982421875,22.41914176940918,-90.208290100097656,0.019363468512892723,-67.454681396484375,-163.48016357421875,1
-15.20782470703125,20.946094512939453,-91.945175170898438,0.0180741548538208,-67.1872329711914,-165.12843322753906,1
-13.490113258361816,19.531055450439453,-93.5638198852539,0.016400383785367012,-66.9548110961914,-166.8470458984375,1
-11.70977783203125,18.178857803344727,-95.067001342773438,0.014648148790001869,-66.835243225097656,-168.62486267089844,1
-9.3922119140625,16.582324981689453,-96.784370422363281,0.010949848219752312,-66.707077026367188,-170.94618225097656,1
-7.4679570198059082,15.381299018859863,-98.0231704711914,0.0048595531843602657,-66.654670715332031,-172.87454223632813,1
-5.48052978515625,14.255860328674316,-99.148178100585938,0.0044240346178412437,-66.641342163085938,-174.85856628417969,1
-3.4337770938873291,13.20600700378418,-100.15550994873047,0.0037375646643340588,-66.652961730957031,-176.90791320800781,1
-1.3282469511032105,12.237011909484863,-101.04570770263672,0.0030903478618711233,-66.734024047851562,-179.00933837890625,1
1.3809809684753418,11.146289825439453,-101.98777770996094,0.0012227920815348625,-66.877479553222656,-181.71833801269531,1
3.6029670238494873,10.467114448547363,-102.60968780517578,-0.00058282550889998674,-67.034629821777344,-183.94288635253906,1
5.8683481216430664,9.77805233001709,-103.11112213134766,-0.00860617682337761,-67.239761352539062,-186.20625305175781,1
8.1727285385131836,9.1856698989868164,-103.44717407226563,-0.014106073416769505,-67.393058776855469,-188.50642395019531,1
10.495240211486816,8.6956796646118164,-103.70500946044922,-0.014065692201256752,-67.614242553710938,-190.83338928222656,1
12.88641357421875,8.3167057037353516,-103.86349487304688,-0.014063084498047829,-67.863494873046875,-193.21890258789063,1
14.18994140625,8.1285648345947266,-103.90200042724609,-0.014063005335628986,-68.0424575805664,-194.52687072753906,1
14.872193336486816,8.0316524505615234,-103.90608215332031,-0.014062999747693539,-68.113006591796875,-195.20265197753906,1
15.002243995666504,8.0149517059326172,-103.90553283691406,-0.014062999747693539,-68.1305923461914,-195.32423400878906,1
15.0055513381958,8.0130634307861328,-103.90409851074219,-0.014062999747693539,-68.133613586425781,-195.3387451171875,1
15.005672454833984,8.0421323776245117,-103.94569396972656,-0.014062999747693539,-68.07794189453125,-195.3397216796875,1
15.00567626953125,8.41135311126709,-104.47988891601563,-0.014062999747693539,-67.013175964355469,-195.33987426757813,1
15.00567626953125,9.1731443405151367,-105.48442840576172,-0.014062999747693539,-65.389945983886719,-195.33981323242188,1
15.005711555480957,10.573681831359863,-107.04617309570313,-0.014062999747693539,-62.425006866455078,-195.33941650390625,1
15.006230354309082,11.584424018859863,-107.99716186523438,-0.014831249602138996,-60.463943481445312,-195.3389892578125,1
15.005059242248535,13.01045036315918,-109.14114379882813,-0.014934140257537365,-57.893833160400391,-195.3388671875,1
15.004654884338379,14.842530250549316,-110.27536773681641,-0.015600143000483513,-54.854740142822266,-195.33778381347656,1
15.005000114440918,15.43271541595459,-110.61045074462891,-0.015792516991496086,-53.929824829101562,-195.33708190917969,1
15.005124092102051,15.821742057800293,-110.88967895507813,-0.016258642077445984,-53.318027496337891,-195.33657836914063,1
15.004647254943848,15.895989418029785,-110.93286895751953,-0.016671476885676384,-53.219966888427734,-195.33586120605469,1
15.004583358764648,15.902908325195313,-110.93730926513672,-0.01669728010892868,-53.208427429199219,-195.33549499511719,1
15.004579544067383,15.903355598449707,-110.93769836425781,-0.016698947176337242,-53.206859588623047,-195.33537292480469,1
15.004578590393066,15.903369903564453,-110.93771362304688,-0.016698997467756271,-53.206790924072266,-195.33537292480469,1
15.004578590393066,15.903369903564453,-110.93724060058594,-0.016698999330401421,-53.206787109375,-195.33537292480469,1
15.004578590393066,15.903369903564453,-110.93716430664063,-0.016698999330401421,-53.206787109375,-195.33537292480469,1
15.004578590393066,15.880244255065918,-110.93053436279297,-0.016698999330401421,-53.22601318359375,-195.33494567871094,1
15.004578590393066,15.396240234375,-110.66719818115234,-0.016698999330401421,-53.980640411376953,-195.33541870117188,1
15.004578590393066,14.55293083190918,-110.17580413818359,-0.016698999330401421,-55.320285797119141,-195.33564758300781,1
15.004165649414063,13.307520866394043,-109.35811614990234,-0.016698999330401421,-57.3836555480957,-195.33627319335938,1
15.000944137573242,11.55805778503418,-107.97318267822266,-0.016698999330401421,-60.516815185546875,-195.33644104003906,1
15.002429008483887,10.23090934753418,-106.69309997558594,-0.016698999330401421,-63.124698638916016,-195.33671569824219,1
15.002864837646484,9.15732479095459,-105.46434783935547,-0.016698999330401421,-65.426338195800781,-195.33676147460938,1
15.003990173339844,8.5447273254394531,-104.66450500488281,-0.01603974960744381,-67.006988525390625,-195.33770751953125,1
15.00399112701416,8.1061525344848633,-104.08638000488281,-0.015833733603358269,-67.8237533569336,-195.33808898925781,1
15.004025459289551,8.0276556015014648,-103.9259033203125,-0.015820859000086784,-68.102958679199219,-195.33818054199219,1
15.0040283203125,8.014124870300293,-103.90318298339844,-0.015820054337382317,-68.1303482055664,-195.33836364746094,1
15.003616333007813,8.01305866241455,-103.90158843994141,-0.015820004045963287,-68.132926940917969,-195.33837890625,1
14.877695083618164,8.0207939147949219,-103.90176391601563,-0.015820000320672989,-68.1305923461914,-195.22874450683594,1
14.028443336486816,8.0892553329467773,-103.90323638916016,-0.015820000320672989,-68.062461853027344,-194.363037109375,1
12.13330078125,8.3315925598144531,-103.87579345703125,-0.016644062474370003,-67.82684326171875,-192.46261596679688,1
10.057435035705566,8.6452522277832031,-103.75160980224609,-0.017464691773056984,-67.6660385131836,-190.38308715820313,1
7.239990234375,9.3379402160644531,-103.39530181884766,-0.017574459314346313,-67.400436401367188,-187.57522583007813,1
5.5167851448059082,9.7156496047973633,-103.10052490234375,-0.017577556893229485,-67.244918823242188,-185.85078430175781,1
2.696044921875,10.674317359924316,-102.37542724609375,-0.017577985301613808,-67.018318176269531,-183.024169921875,1
-0.054931998252868652,11.70088005065918,-101.61072540283203,-0.01672646775841713,-66.860702514648438,-180.28192138671875,1
-2.6004641056060791,12.806543350219727,-100.52642822265625,-0.015079202130436897,-66.7372055053711,-177.72972106933594,1
-4.59722900390625,13.785205841064453,-99.602767944335938,-0.012698137201368809,-66.6739730834961,-175.73458862304688,1
-7.1070561408996582,15.16684627532959,-98.24237060546875,-0.010257129557430744,-66.6414566040039,-173.23036193847656,1
-9.5218505859375,16.662744522094727,-96.6968002319336,0.00077843345934525132,-66.65338134765625,-170.81492614746094,1
-10.92041015625,17.612842559814453,-95.682777404785156,0.003942929208278656,-66.717567443847656,-169.41578674316406,1
-13.1748046875,19.280128479003906,-93.847160339355469,0.0035568103194236755,-66.879867553710938,-167.16050720214844,1
-15.2940673828125,21.019922256469727,-91.860946655273438,0.0035172752104699612,-67.123207092285156,-165.03750610351563,1
-16.50860595703125,22.095264434814453,-90.5942611694336,0.0035161594860255718,-67.324569702148438,-163.82839965820313,1
-18.505922317504883,24.008644104003906,-88.287895202636719,0.0039555048570036888,-67.6922607421875,-161.83132934570313,1
-20.03192138671875,25.605615615844727,-86.304473876953125,0.00436753174290061,-68.1406478881836,-160.30642700195313,1
-21.829833984375,27.648635864257812,-83.693008422851562,0.0056842039339244366,-68.647392272949219,-158.50836181640625,1
-22.883424758911133,28.935352325439453,-82.004646301269531,0.0067527755163609982,-69.108810424804688,-157.45285034179688,1
-24.53851318359375,31.123390197753906,-79.075248718261719,0.0093022119253873825,-69.772453308105469,-155.79454040527344,1
-25.764039993286133,32.881645202636719,-76.656211853027344,0.017225638031959534,-70.430259704589844,-154.56953430175781,1
-26.606414794921875,34.313381195068359,-74.64825439453125,0.018380040302872658,-71.027992248535156,-153.73171997070313,1
-27.309951782226562,35.412014007568359,-73.0831527709961,0.01768546923995018,-71.516876220703125,-153.02618408203125,1
-27.568887710571289,35.73193359375,-72.627876281738281,0.016925467178225517,-71.6751480102539,-152.76589965820313,1
-27.629848480224609,35.820240020751953,-72.491645812988281,0.016273654997348785,-71.725303649902344,-152.70486450195313,1
-27.6368408203125,35.830471038818359,-72.486801147460938,0.015834176912903786,-71.730903625488281,-152.69795227050781,1
-27.637197494506836,35.882644653320312,-72.555259704589844,0.014996380545198917,-71.633941650390625,-152.69712829589844,1
-27.637208938598633,36.317287445068359,-73.0711669921875,0.014942730776965618,-70.587158203125,-152.69577026367188,1
-27.640745162963867,37.164115905761719,-74.144027709960938,0.01494105439633131,-68.742149353027344,-152.69599914550781,1
-27.639001846313477,38.434135437011719,-75.349365234375,0.014941001310944557,-66.264724731445312,-152.69677734375,1
-27.638050079345703,39.296779632568359,-76.019241333007812,0.014941000379621983,-64.7314453125,-152.6968994140625,1
-27.6363582611084,40.836185455322266,-76.9730224609375,0.014941000379621983,-62.240299224853516,-152.69773864746094,1
-27.635576248168945,42.035892486572266,-77.547523498535156,0.014941000379621983,-60.463260650634766,-152.69863891601563,1
-27.636865615844727,43.103984832763672,-77.986488342285156,0.014941000379621983,-58.862003326416016,-152.69937133789063,1
-27.63670539855957,43.721412658691406,-78.133316040039062,0.014941000379621983,-58.104633331298828,-152.69998168945313,1
-27.636661529541016,43.973991394042969,-78.2197494506836,0.014941000379621983,-57.835464477539062,-152.70146179199219,1
-27.63665771484375,44.028678894042969,-78.240554809570312,0.015765061601996422,-57.780059814453125,-152.70195007324219,1
-27.63665771484375,44.034954071044922,-78.242904663085938,0.015816565603017807,-57.771835327148438,-152.70195007324219,1
-27.63665771484375,44.035385131835938,-78.243057250976562,0.015819892287254333,-57.770347595214844,-152.702880859375,1
-27.63665771484375,44.035400390625,-78.243202209472656,0.015819992870092392,-57.770240783691406,-152.7030029296875,1
-27.63665771484375,44.035400390625,-78.243072509765625,0.015820000320672989,-57.770233154296875,-152.70301818847656,1
-27.63665771484375,44.035018920898438,-78.2430648803711,0.015820000320672989,-57.770233154296875,-152.70301818847656,1
-27.63665771484375,44.034744262695312,-78.2430648803711,0.015820000320672989,-57.770751953125,-152.70303344726563,1
-27.63665771484375,43.980979919433594,-78.233474731445312,0.015820000320672989,-57.82000732421875,-152.70318603515625,1
-27.63665771484375,43.490921020507812,-78.1189193725586,0.015820000320672989,-58.3779182434082,-152.70393371582031,1
-27.63665771484375,42.697708129882812,-77.870613098144531,0.015820000320672989,-59.53765869140625,-152.70433044433594,1
-27.637723922729492,41.274318695068359,-77.1983642578125,0.015820000320672989,-61.576995849609375,-152.70378112792969,1
-27.638545989990234,40.070655822753906,-76.535171508789062,0.015820000320672989,-63.448795318603516,-152.702880859375,1
-27.6375675201416,38.873584747314453,-75.705780029296875,0.015820000320672989,-65.470962524414062,-152.70245361328125,1
-27.635263442993164,37.531497955322266,-74.52386474609375,0.015820000320672989,-67.995765686035156,-152.70138549804688,1
-27.6364688873291,36.710159301757812,-73.731002807617188,0.015820000320672989,-69.706192016601562,-152.70030212402344,1
-27.63688850402832,36.168315887451172,-73.027099609375,0.015820000320672989,-70.925674438476562,-152.70042419433594,1
-27.636226654052734,35.912109375,-72.570564270019531,0.015050875023007393,-71.534393310546875,-152.70027160644531,1
-27.636117935180664,35.839958190917969,-72.49896240234375,0.014947867020964623,-71.705940246582031,-152.69972229003906,1
-27.636110305786133,35.829860687255859,-72.487297058105469,0.014941214583814144,-71.730216979980469,-152.6988525390625,1
-27.63542366027832,35.790573120117188,-72.536460876464844,0.014941013418138027,-71.72796630859375,-152.69927978515625,1
-27.606540679931641,35.384326934814453,-73.1221923828125,0.015600251033902168,-71.6041030883789,-152.71139526367188,1
-27.46002197265625,33.770217895507812,-75.411270141601562,0.0172964446246624,-70.859756469726562,-152.87159729003906,1
-27.207059860229492,31.290821075439453,-78.845451354980469,0.019629357382655144,-69.9046401977539,-153.18960571289063,1
-26.933191299438477,28.898880004882812,-82.081062316894531,0.020837647840380669,-69.0689926147461,-153.47171020507813,1
-26.540773391723633,26.30610466003418,-85.472846984863281,0.022341540083289146,-68.263557434082031,-153.75798034667969,1
-26.00628662109375,22.454736709594727,-90.325973510742188,0.023502524942159653,-67.263801574707031,-154.28799438476563,1
-25.718996047973633,20.537405014038086,-92.6496353149414,0.023701565340161324,-66.9232177734375,-154.57742309570313,1
-25.364137649536133,17.984180450439453,-95.650428771972656,0.023728223517537117,-66.461112976074219,-154.95599365234375,1
-24.839815139770508,14.931299209594727,-99.094078063964844,0.023729944601655006,-66.07916259765625,-155.50370788574219,1
-24.37152099609375,12.35786247253418,-101.87343597412109,0.023290997371077538,-65.853683471679688,-155.97235107421875,1
-23.859285354614258,9.7650880813598633,-104.55853271484375,0.022879436612129211,-65.740531921386719,-156.48655700683594,1
-23.30694580078125,7.1463871002197266,-107.15159606933594,0.022853715345263481,-65.7220458984375,-157.03848266601563,1
-22.707368850708008,4.4973640441894531,-109.65652465820313,0.022412607446312904,-65.831954956054688,-157.63540649414063,1
-21.794130325317383,1.1342289447784424,-112.66289520263672,0.021986737847328186,-66.183357238769531,-158.55909729003906,1
-21.358247756958008,-0.83671897649765015,-114.33451843261719,0.021315466612577438,-66.474151611328125,-158.98982238769531,1
-20.3785400390625,-3.9339849948883057,-116.83052062988281,0.020661421120166779,-67.151191711425781,-159.96913146972656,1
-19.79241943359375,-5.8372559547424316,-118.28407287597656,0.020242901518940926,-67.600936889648438,-160.55491638183594,1
-19.47381591796875,-7.00180721282959,-119.145263671875,0.019392682239413261,-67.8731918334961,-160.86982727050781,1
-19.251548767089844,-7.5651860237121582,-119.51010894775391,0.01804674044251442,-68.035957336425781,-161.09283447265625,1
-19.208538055419922,-7.6342077255249023,-119.60189819335938,0.017592648044228554,-68.077072143554688,-161.1370849609375,1
-19.205924987792969,-7.6407456398010254,-119.60729217529297,0.017578914761543274,-68.080322265625,-161.14080810546875,1
-19.205757141113281,-7.592829704284668,-119.68810272216797,0.01757802814245224,-67.97625732421875,-161.14109802246094,1
-19.205751419067383,-7.06552791595459,-120.43426513671875,0.017578000202775,-66.68426513671875,-161.14126586914063,1
-19.205751419067383,-6.2666020393371582,-121.45832061767578,0.017578000202775,-64.854354858398438,-161.14128112792969,1
-19.205270767211914,-4.6713871955871582,-123.18685150146484,0.017578000202775,-61.530307769775391,-161.14192199707031,1
-19.203727722167969,-3.0858399868011475,-124.59410095214844,0.017578000202775,-58.535842895507812,-161.142578125,1
-19.205360412597656,-1.0458990335464478,-126.07662963867188,0.017578000202775,-55.017475128173828,-161.14329528808594,1
-19.204946517944336,0.046142999082803726,-126.7470703125,0.017578000202775,-53.256229400634766,-161.14497375488281,1
-19.206256866455078,1.2192624807357788,-127.39129638671875,0.018402062356472015,-51.295169830322266,-161.14810180664063,1
-19.206296920776367,1.7134280204772949,-127.61803436279297,0.018893066793680191,-50.738300323486328,-161.14825439453125,1
-19.206298828125,1.766464114189148,-127.666748046875,0.019308317452669144,-50.615474700927734,-161.14781188964844,1
-19.206298828125,1.7746720314025879,-127.67223358154297,0.019335135817527771,-50.599834442138672,-161.14761352539063,1
-19.206298828125,1.7749161720275879,-127.67238616943359,0.019335892051458359,-50.599025726318359,-161.14759826660156,1
-19.206298828125,1.7749499082565308,-127.67240905761719,0.02016005851328373,-50.598915100097656,-161.14759826660156,1
-19.206298828125,1.7749509811401367,-127.67240905761719,0.020211566239595413,-50.598911285400391,-161.14759826660156,1
-19.206298828125,1.7746217250823975,-127.67240905761719,0.020214946940541267,-50.598911285400391,-161.14759826660156,1
-19.206298828125,1.7745188474655151,-127.67240905761719,0.020214997231960297,-50.599422454833984,-161.14761352539063,1
-19.206298828125,1.6239718198776245,-127.60224151611328,0.020214999094605446,-50.91064453125,-161.14810180664063,1
-19.206298828125,0.88813501596450806,-127.21727752685547,0.020214999094605446,-51.94061279296875,-161.14808654785156,1
-19.206298828125,-0.30190399289131165,-126.54182434082031,0.020214999094605446,-53.808292388916016,-161.14799499511719,1
-19.2073974609375,-2.3563480377197266,-125.16300964355469,0.020214999094605446,-57.24151611328125,-161.14772033691406,1
-19.20887565612793,-3.9761719703674316,-123.83832550048828,0.020214999094605446,-60.189975738525391,-161.14726257324219,1
-19.207340240478516,-5.8056149482727051,-121.99546051025391,0.019555749371647835,-63.855289459228516,-161.14613342285156,1
-19.207084655761719,-6.6961674690246582,-120.79625701904297,0.019349735230207443,-66.040878295898438,-161.14506530761719,1
-19.207920074462891,-7.3922610282897949,-119.93171691894531,0.018677178770303726,-67.646942138671875,-161.143798828125,1
-19.207944869995117,-7.6112732887268066,-119.65185546875,0.018470760434865952,-68.0206527709961,-161.14292907714844,1
-19.207416534423828,-7.6400423049926758,-119.60941314697266,0.017633367329835892,-68.077690124511719,-161.14140319824219,1
-19.207399368286133,-7.6411380767822266,-119.60775756835938,0.017581460997462273,-68.0800552368164,-161.14073181152344,1
-19.206642150878906,-7.6287374496459961,-119.59580230712891,0.017578216269612312,-68.079864501953125,-161.13827514648438,1
-19.269630432128906,-7.36083984375,-119.40406799316406,0.016314450651407242,-68.043418884277344,-161.07456970214844,1
-19.499361038208008,-6.6322269439697266,-118.87474822998047,0.014203278347849846,-67.81585693359375,-160.8460693359375,1
-20.076141357421875,-4.7052249908447266,-117.42622375488281,0.0032731024548411369,-67.32696533203125,-160.264892578125,1
-20.732301712036133,-2.4429199695587158,-115.64917755126953,0.0026767563540488482,-66.8449478149414,-159.60772705078125,1
-21.6815185546875,0.69081997871398926,-113.04217529296875,0.0041490234434604645,-66.311416625976562,-158.66253662109375,1
-22.418153762817383,3.9058589935302734,-110.19922637939453,0.0058971256949007511,-65.988357543945312,-157.92242431640625,1
-23.244874954223633,7.1714358329772949,-107.12816619873047,0.0069131599739193916,-65.7679443359375,-157.098876953125,1
-23.868074417114258,10.44052791595459,-103.87136077880859,0.008538099005818367,-65.7238998413086,-156.47105407714844,1
-24.374542236328125,12.97749137878418,-101.21527099609375,0.010696130804717541,-65.802803039550781,-155.9637451171875,1
-24.84283447265625,15.5478515625,-98.411933898925781,0.016049319878220558,-66.047744750976562,-155.49868774414063,1
-25.31964111328125,18.00703239440918,-95.6236572265625,0.016823207959532738,-66.350555419921875,-155.07179260253906,1
-25.653076171875,20.41523551940918,-92.795768737792969,0.016267262399196625,-66.837387084960938,-154.7099609375,1
-26.014253616333008,22.97285270690918,-89.689002990722656,0.015847953036427498,-67.38739013671875,-154.25218200683594,1
-26.434755325317383,25.48872184753418,-86.5225601196289,0.015821747481822968,-68.033531188964844,-153.94490051269531,1
-26.789613723754883,28.723537445068359,-82.310302734375,0.014968523755669594,-69.018867492675781,-153.48939514160156,1
-27.08006477355957,31.178762435913086,-78.999946594238281,0.014942720532417297,-69.869621276855469,-153.23118591308594,1
-27.328493118286133,33.315380096435547,-76.0488052368164,0.014502107165753841,-70.588539123535156,-152.98464965820313,1
-27.529815673828125,35.020900726318359,-73.642036437988281,0.014076721854507923,-71.384353637695312,-152.81004333496094,1
-27.590139389038086,35.54296875,-72.997261047363281,0.01406471524387598,-71.546913146972656,-152.74449157714844,1
-27.631393432617188,35.809497833251953,-72.515907287597656,0.014063053764402866,-71.7120590209961,-152.70338439941406,1
-27.636192321777344,35.828960418701172,-72.489303588867188,0.014063003472983837,-71.729408264160156,-152.6982421875,1
-27.636955261230469,35.830348968505859,-72.487503051757812,0.014063000679016113,-71.731033325195312,-152.69784545898438,1
-27.6372013092041,35.845741271972656,-72.502326965332031,0.014062999747693539,-71.71881103515625,-152.69744873046875,1
-27.637208938598633,36.102615356445312,-72.8636703491211,0.014062999747693539,-70.9922866821289,-152.696533203125,1
-27.6387882232666,36.743995666503906,-73.777015686035156,0.014062999747693539,-69.4377212524414,-152.69589233398438,1
-27.640636444091797,37.685306549072266,-74.675018310546875,0.014062999747693539,-67.687454223632812,-152.69606018066406,1
-27.636909484863281,39.319629669189453,-76.034858703613281,0.014502000063657761,-64.692306518554688,-152.69718933105469,1
-27.637165069580078,40.835742950439453,-76.9730224609375,0.014927281066775322,-62.240299224853516,-152.69775390625,1
-27.6363468170166,42.035892486572266,-77.547523498535156,0.014940142631530762,-60.462570190429688,-152.69851684570313,1
-27.636501312255859,43.027297973632812,-77.868522644042969,0.014940946362912655,-59.090652465820312,-152.69941711425781,1
-27.636135101318359,43.667140960693359,-78.097061157226562,0.014940996654331684,-58.329509735107422,-152.69987487792969,1
-27.636112213134766,43.940040588378906,-78.204025268554688,0.014940999448299408,-57.862930297851562,-152.70095825195313,1
-27.636110305786133,44.027782440185547,-78.239852905273438,0.015765061601996422,-57.781181335449219,-152.70191955566406,1
-27.636110305786133,44.0349235534668,-78.24261474609375,0.015816565603017807,-57.772037506103516,-152.70195007324219,1
-27.636110305786133,44.035385131835938,-78.243049621582031,0.015819892287254333,-57.770355224609375,-152.70219421386719,1
-27.636110305786133,44.035400390625,-78.2430648803711,0.015819992870092392,-57.770240783691406,-152.70297241210938,1
-27.636110305786133,44.035400390625,-78.2430648803711,0.015820000320672989,-57.770233154296875,-152.70301818847656,1
-27.636110305786133,44.035182952880859,-78.2430648803711,0.015820000320672989,-57.770233154296875,-152.70301818847656,1
-27.636383056640625,44.034992218017578,-78.2430648803711,0.015820000320672989,-57.770233154296875,-152.70301818847656,1
-27.636650085449219,44.033317565917969,-78.2430648803711,0.015820000320672989,-57.771091461181641,-152.70303344726563,1
-27.63665771484375,43.9466667175293,-78.224205017089844,0.015820000320672989,-57.863632202148438,-152.703369140625,1
-27.63665771484375,43.502788543701172,-78.121475219726562,0.015820000320672989,-58.370361328125,-152.70433044433594,1
-27.63665771484375,42.482814788818359,-77.72991943359375,0.015820000320672989,-59.837039947509766,-152.70465087890625,1
-27.640640258789062,41.010208129882812,-77.142585754394531,0.015820000320672989,-61.975250244140625,-152.703857421875,1
-27.638280868530273,39.762599945068359,-76.436172485351562,0.015820000320672989,-63.946609497070312,-152.70265197753906,1
-27.635215759277344,38.309764862060547,-75.243949890136719,0.015820000320672989,-66.495437622070312,-152.70208740234375,1
-27.637094497680664,37.048976898193359,-74.019645690917969,0.015820000320672989,-68.9811019897461,-152.70085144042969,1
-27.636415481567383,36.315532684326172,-73.064750671386719,0.015820000320672989,-70.729293823242188,-152.70008850097656,1
-27.636735916137695,35.880908966064453,-72.558296203613281,0.015380499884486198,-71.558761596679688,-152.69984436035156,1
-27.636663436889648,35.836967468261719,-72.49676513671875,0.014968468807637692,-71.710258483886719,-152.69975280761719,1
-27.63665771484375,35.830482482910156,-72.488616943359375,0.014944433234632015,-71.728767395019531,-152.69932556152344,1
-27.63665771484375,35.828899383544922,-72.487564086914062,0.014941214583814144,-71.731613159179688,-152.69883728027344,1
-27.601692199707031,35.685211181640625,-72.782516479492188,0.014941006898880005,-71.682975769042969,-152.71176147460938,1
-27.506769180297852,35.1826171875,-73.422271728515625,0.015710126608610153,-71.448905944824219,-152.81712341308594,1
-27.042299270629883,33.628273010253906,-75.656692504882812,0.017739379778504372,-70.84088134765625,-153.29560852050781,1
-26.4847412109375,31.685453414916992,-78.395889282226562,0.019620774313807487,-69.961631774902344,-153.85540771484375,1
-25.682464599609375,28.792530059814453,-82.368865966796875,0.021020492538809776,-68.885658264160156,-154.66049194335938,1
-24.99334716796875,27.011867523193359,-84.748306274414062,0.021853936836123466,-68.379600524902344,-155.35005187988281,1
-23.977113723754883,24.175197601318359,-88.435707092285156,0.021969279274344444,-67.433403015136719,-156.36465454101563,1
-23.09820556640625,21.908498764038086,-91.28533935546875,0.021972768008708954,-66.852500915527344,-157.24293518066406,1
-22.18524169921875,19.705957412719727,-93.972663879394531,0.021972985938191414,-66.36566162109375,-158.15934753417969,1
